PartitionKey,County,GFLocID,GFPipeID,GF_FacilityType,GF_FacilityTypeGroup,GF_LocID_Tag,GF_LocName,InterconnectingEntity,Loc,LocID,LocName,LocSegment,LocZone,PipeName,ReportedFacilityType,State,UpdatedTime
Enbridge,TROUSDALE,1050059330,105,,,,,,59330,0059330,"Texas Eastern - Hartsville, TN",,,"East Tennessee Natural Gas, LLC",INT,TN,2026-03-23T00:01:52.553308Z
Enbridge,DICKENSON,1050059332,105,,,,,,59332,0059332,"Diversified Southern Production LLC, Dickenson #4, Dickinson Count",,,"East Tennessee Natural Gas, LLC",WHD,VA,2026-03-23T00:01:52.553308Z
Enbridge,TAZEWELL,1050059334,105,,,,,,59334,0059334,CNX-Jewell Ridge,,,"East Tennessee Natural Gas, LLC",WHD,VA,2026-03-23T00:01:52.553308Z
Enbridge,DICKENSON,1050059336,105,,,,,,59336,0059336,"Range Resources-Dickenson Co #2 -DICKENSON CO., VA",,,"East Tennessee Natural Gas, LLC",WHD,VA,2026-03-23T00:01:52.553308Z
Enbridge,MORGAN,1050059337,105,,,,,,59337,0059337,Ariana Energy Morgan Co. 9,,,"East Tennessee Natural Gas, LLC",WHD,TN,2026-03-23T00:01:52.553308Z
Enbridge,TAZEWELL,1050059338,105,,,,,,59338,0059338,"GEOMET OPERATING-JEWELL RIDGE-TAZEWELL CO., VA",,,"East Tennessee Natural Gas, LLC",WHD,VA,2026-03-23T00:01:52.553308Z
Enbridge,TROUSDALE,1050059339,105,,,,,,59339,0059339,"MIDWESTERN GAS TRANSMISSION-TROUSDALE INTERCONNECT-TROUSDALE CO.,",,,"East Tennessee Natural Gas, LLC",INT,TN,2026-03-23T00:01:52.553308Z
Enbridge,DICKENSON,1050059340,105,,,,,,59340,0059340,"EQT ENERGY -DICKENSON #6-DICKENSON CO.,VA",,,"East Tennessee Natural Gas, LLC",WHD,VA,2026-03-23T00:01:52.553308Z
Enbridge,MC MINN,1050059342,105,,,,,,59342,0059342,"AGL - Meadow Branch Landfill, McMinn Co., TN",,,"East Tennessee Natural Gas, LLC",WHD,TN,2026-03-23T00:01:52.553308Z
Enbridge,BRADLEY,1050059343,105,,,,,,59343,0059343,Fidem Energy (G-Energy) Bradley County Landfill - Bancroft Rd - Br,,,"East Tennessee Natural Gas, LLC",WHD,TN,2026-03-23T00:01:52.553308Z
Enbridge,SMYTH,1050059760,105,,,,,,59760,0059760,SALTVILLE LLC STORAGE INJECTION,,,"East Tennessee Natural Gas, LLC",STR,VA,2026-03-23T00:01:52.553308Z
Enbridge,SMYTH,1050059766,105,,,,,,59766,0059766,SALTVILLE STORAGE INJECTION,,,"East Tennessee Natural Gas, LLC",STR,VA,2026-03-23T00:01:52.553308Z
Enbridge,SMYTH,1050059770,105,,,,,,59770,0059770,SALTVILLE LLC STORAGE WITHDRAWAL,,,"East Tennessee Natural Gas, LLC",STR,VA,2026-03-23T00:01:52.553308Z
Enbridge,SMYTH,1050059777,105,,,,,,59777,0059777,SALTVILLE STORAGE WITHDRAWAL,,,"East Tennessee Natural Gas, LLC",STR,VA,2026-03-23T00:01:52.553308Z
Enbridge,,105GF00001,105,,,,,,,GF00001,Boyds Creek,,,"East Tennessee Natural Gas, LLC",,,2026-03-23T00:00:21.895742Z
Enbridge,,105GF00002,105,,,,,,,GF00002,Bristol,,,"East Tennessee Natural Gas, LLC",,,2026-03-23T00:00:21.895742Z
Enbridge,,105GF00003,105,,,,,,,GF00003,Calhoun,,,"East Tennessee Natural Gas, LLC",,,2026-03-23T00:00:21.895742Z
Enbridge,,105GF00004,105,,,,,,,GF00004,Clark Range,,,"East Tennessee Natural Gas, LLC",,,2026-03-23T00:00:21.895742Z
Enbridge,,105GF00005,105,,,,,,,GF00005,Dixon Springs,,,"East Tennessee Natural Gas, LLC",,,2026-03-23T00:00:21.895742Z
Enbridge,,105GF00006,105,,,,,,,GF00006,Draper,,,"East Tennessee Natural Gas, LLC",,,2026-03-23T00:00:21.895742Z
Enbridge,,105GF00007,105,,,,,,,GF00007,Estill Springs,,,"East Tennessee Natural Gas, LLC",,,2026-03-23T00:00:21.895742Z
Enbridge,,105GF00008,105,,,,,,,GF00008,Flatwoods East,,,"East Tennessee Natural Gas, LLC",,,2026-03-23T00:00:21.895742Z
Enbridge,,105GF00009,105,,,,,,,GF00009,Flatwoods West,,,"East Tennessee Natural Gas, LLC",,,2026-03-23T00:00:21.895742Z
Enbridge,,105GF00010,105,,,,,,,GF00010,Fordtown East,,,"East Tennessee Natural Gas, LLC",,,2026-03-23T00:00:21.895742Z
Enbridge,,105GF00011,105,,,,,,,GF00011,Fordtown West,,,"East Tennessee Natural Gas, LLC",,,2026-03-23T00:00:21.895742Z
Enbridge,,105GF00012,105,,,,,,,GF00012,Gainesboro,,,"East Tennessee Natural Gas, LLC",,,2026-03-23T00:00:21.895742Z
Enbridge,,105GF00013,105,,,,,,,GF00013,Glade Spring,,,"East Tennessee Natural Gas, LLC",,,2026-03-23T00:00:21.895742Z
Enbridge,,105GF00014,105,,,,,,,GF00014,Jewell Ridge,,,"East Tennessee Natural Gas, LLC",,,2026-03-23T00:00:21.895742Z
Enbridge,,105GF00015,105,,,,,,,GF00015,Lewisburg,,,"East Tennessee Natural Gas, LLC",,,2026-03-23T00:00:21.895742Z
Enbridge,,105GF00016,105,,,,,,,GF00016,Lobelville,,,"East Tennessee Natural Gas, LLC",,,2026-03-23T00:00:21.895742Z
Enbridge,,105GF00017,105,,,,,,,GF00017,Madisonville,,,"East Tennessee Natural Gas, LLC",,,2026-03-23T00:00:21.895742Z
Enbridge,,105GF00018,105,,,,,,,GF00018,Maryville,,,"East Tennessee Natural Gas, LLC",,,2026-03-23T00:00:21.895742Z
Enbridge,,105GF00019,105,,,,,,,GF00019,Monterey,,,"East Tennessee Natural Gas, LLC",,,2026-03-23T00:00:21.895742Z
Enbridge,,105GF00020,105,,,,,,,GF00020,Nora,,,"East Tennessee Natural Gas, LLC",,,2026-03-23T00:00:21.895742Z
Enbridge,,105GF00021,105,,,,,,,GF00021,Ooltewah,,,"East Tennessee Natural Gas, LLC",,,2026-03-23T00:00:21.895742Z
Enbridge,,105GF00022,105,,,,,,,GF00022,Ooltewah~South,,,"East Tennessee Natural Gas, LLC",,,2026-03-23T00:00:21.895742Z
Enbridge,,105GF00023,105,,,,,,,GF00023,Patriot Lateral,,,"East Tennessee Natural Gas, LLC",,,2026-03-23T00:00:21.895742Z
Enbridge,,105GF00024,105,,,,,,,GF00024,Ridgetop,,,"East Tennessee Natural Gas, LLC",,,2026-03-23T00:00:21.895742Z
Enbridge,,105GF00025,105,,,,,,,GF00025,Rural Retreat,,,"East Tennessee Natural Gas, LLC",,,2026-03-23T00:00:21.895742Z
Enbridge,,105GF00026,105,,,,,,,GF00026,South of Topside,,,"East Tennessee Natural Gas, LLC",,,2026-03-23T00:00:21.895742Z
Enbridge,,105GF00027,105,,,,,,,GF00027,Talbott,,,"East Tennessee Natural Gas, LLC",,,2026-03-23T00:00:21.895742Z
Enbridge,,105GF00028,105,,,,,,,GF00028,To Roanoke,,,"East Tennessee Natural Gas, LLC",,,2026-03-23T00:00:21.895742Z
Enbridge,,105GF00029,105,,,,,,,GF00029,Topside,,,"East Tennessee Natural Gas, LLC",,,2026-03-23T00:00:21.895742Z
Enbridge,,105GF00030,105,,,,,,,GF00030,Tracy City,,,"East Tennessee Natural Gas, LLC",,,2026-03-23T00:00:21.895742Z
Enbridge,,105GF00031,105,,,,,,,GF00031,Wartburg,,,"East Tennessee Natural Gas, LLC",,,2026-03-23T00:00:21.895742Z
Enbridge,GARDEN BANKS,10600G0001,106,,,,,,G0001,00G0001,GB-128 AUGER (992100),,,"Garden Banks Gas Pipeline, LLC",GTH,OF,2026-03-23T00:01:52.553308Z
Enbridge,GARDEN BANKS,10600G0002,106,,,,,,G0002,00G0002,GB-783 MAGNOLIA (992103),,,"Garden Banks Gas Pipeline, LLC",GTH,OF,2026-03-23T00:01:52.553308Z
Enbridge,GARDEN BANKS,10600G0003,106,,,,,,G0003,00G0003,MAGNOLIA REDELIVERY (992110),,,"Garden Banks Gas Pipeline, LLC",GTH,OF,2026-03-23T00:01:52.553308Z
Enbridge,GARDEN BANKS,10600G0004,106,,,,,,G0004,00G0004,GB-128 ENCHILADA 992101,,,"Garden Banks Gas Pipeline, LLC",GTH,OF,2026-03-23T00:01:52.553308Z
Enbridge,GARDEN BANKS,10600G0005,106,,,,,,G0005,00G0005,ENCHILADA REDELIVERY (992109),,,"Garden Banks Gas Pipeline, LLC",GTH,OF,2026-03-23T00:01:52.553308Z
Enbridge,GARDEN BANKS,10600G0008,106,,,,,,G0008,00G0008,GB-85 BALDPATE (992102),,,"Garden Banks Gas Pipeline, LLC",GTH,OF,2026-03-23T00:01:52.553308Z
Enbridge,SOUTH MARSH IS.,10600G0009,106,,,,,,G0009,00G0009,SMI-205 (992112),,,"Garden Banks Gas Pipeline, LLC",GTH,OF,2026-03-23T00:01:52.553308Z
Enbridge,SOUTH MARSH IS.,10600G0012,106,,,,,,G0012,00G0012,SEA ROBIN (992105),,,"Garden Banks Gas Pipeline, LLC",INT,OF,2026-03-23T00:01:52.553308Z
Enbridge,SOUTH MARSH IS.,10600G0013,106,,,,,,G0013,00G0013,KINETICA ENERGY EXPRESS (992108),,,"Garden Banks Gas Pipeline, LLC",INT,OF,2026-03-23T00:01:52.553308Z
Enbridge,SOUTH MARSH IS.,10600G0014,106,,,,,,G0014,00G0014,KINETICA DEEPWATER EXPRESS (992106),,,"Garden Banks Gas Pipeline, LLC",INT,OF,2026-03-23T00:01:52.553308Z
Enbridge,SOUTH MARSH IS.,10600G0015,106,,,,,,G0015,00G0015,TRANSCO (992107),,,"Garden Banks Gas Pipeline, LLC",INT,OF,2026-03-23T00:01:52.553308Z
Enbridge,GARDEN BANKS,10600G0025,106,,,,,,G0025,00G0025,BALDPATE REDELIVERY,,,"Garden Banks Gas Pipeline, LLC",GTH,OF,2026-03-23T00:01:52.553308Z
Enbridge,GARDEN BANKS,10600G0026,106,,,,,,G0026,00G0026,SMI 128A SALES,,,"Garden Banks Gas Pipeline, LLC",INT,OF,2026-03-23T00:01:52.553308Z
Enbridge,GARDEN BANKS,10600G0027,106,,,,,,G0027,00G0027,SMI 128A BUYBACK,,,"Garden Banks Gas Pipeline, LLC",INT,OF,2026-03-23T00:01:52.553308Z
Enbridge,,106GF00001,106,,,,,,,GF00001,Enchilada GB-128,,,"Garden Banks Gas Pipeline, LLC",,,2026-03-23T00:00:21.901504Z
Enbridge,,106GF00002,106,,,,,,,GF00002,South Marsh SMI-76,,,"Garden Banks Gas Pipeline, LLC",,,2026-03-23T00:00:21.901504Z
Enbridge,,10700GP001,107,,,,,,GP001,00GP001,PEPL MAUMEE,,,"Generation Pipeline, LLC",,,2026-03-23T00:01:52.553308Z
Enbridge,,10700GP002,107,,,,,,GP002,00GP002,ANR FALLEN TIMBERS,,,"Generation Pipeline, LLC",,,2026-03-23T00:01:52.553308Z
Enbridge,,10700GP101,107,,,,,,GP101,00GP101,OREGON CLEAN ENERGY PLANT,,,"Generation Pipeline, LLC",,,2026-03-23T00:01:52.553308Z
Enbridge,,10700GP102,107,,,,,,GP102,00GP102,Interstate Chemical,,,"Generation Pipeline, LLC",,,2026-03-23T00:01:52.553308Z
Enbridge,,10700GP103,107,,,,,,GP103,00GP103,CLEVELAND CLIFFS,,,"Generation Pipeline, LLC",,,2026-03-23T00:01:52.553308Z
Enbridge,WEST DELTA 143,10900M0003,109,,,,,,M0003,00M0003,OLYMPUS (992003),,,"Mississippi Canyon Gas Pipeline, LLC",WHD,OF,2026-03-23T00:01:52.553308Z
Enbridge,PLAQUEMINES,10900M0006,109,,,,,,M0006,00M0006,VENICE GAS PLANT (992002),,,"Mississippi Canyon Gas Pipeline, LLC",PLT,LA,2026-03-23T00:01:52.553308Z
Enbridge,PLAQUEMINES,10900M0007,109,,,,,,M0007,00M0007,VENICE GAS PLANT BYPASS (992010),,,"Mississippi Canyon Gas Pipeline, LLC",PLT,LA,2026-03-23T00:01:52.553308Z
Enbridge,PLAQUEMINES,10900M0008,109,,,,,,M0008,00M0008,KINETICA ENERGY EXPRESS (992009),,,"Mississippi Canyon Gas Pipeline, LLC",INT,LA,2026-03-23T00:01:52.553308Z
Enbridge,PLAQUEMINES,10900M0009,109,,,,,,M0009,00M0009,HIGH POINT GAS TRANSMISSION (992006),,,"Mississippi Canyon Gas Pipeline, LLC",INT,LA,2026-03-23T00:01:52.553308Z
Enbridge,WEST DELTA 143,10900M0021,109,,,,,,M0021,00M0021,Ursa Platform MC 809-2,,,"Mississippi Canyon Gas Pipeline, LLC",WHD,OF,2026-03-23T00:01:52.553308Z
Enbridge,WEST DELTA 143,10900M0026,109,,,,,,M0026,00M0026,MC 989 Vito,,,"Mississippi Canyon Gas Pipeline, LLC",WHD,OF,2026-03-23T00:01:52.553308Z
Enbridge,WEST DELTA 143,10900M8022,109,,,,,,M8022,00M8022,MARS PLATFORM (R-M0022 D-M0024),,,"Mississippi Canyon Gas Pipeline, LLC",WHD,OF,2026-03-23T00:01:52.553308Z
Enbridge,,109GF00001,109,,,,,,,GF00001,Venice Plant,,,"Mississippi Canyon Gas Pipeline, LLC",,,2026-03-23T00:00:21.907471Z
Enbridge,,109GF00002,109,,,,,,,GF00002,West Delta WD-143,,,"Mississippi Canyon Gas Pipeline, LLC",,,2026-03-23T00:00:21.907471Z
Enbridge,,111GF00001,111,,,,,,,GF00001,Baileyville,,,"Maritimes & Northeast Pipeline, L.L.C. (U.S.)",,,2026-03-23T00:00:21.907039Z
Enbridge,,111GF00002,111,,,,,,,GF00002,Brewer,,,"Maritimes & Northeast Pipeline, L.L.C. (U.S.)",,,2026-03-23T00:00:21.907039Z
Enbridge,,111GF00003,111,,,,,,,GF00003,Eliot,,,"Maritimes & Northeast Pipeline, L.L.C. (U.S.)",,,2026-03-23T00:00:21.907039Z
Enbridge,,111GF00004,111,,,,,,,GF00004,Richmond,,,"Maritimes & Northeast Pipeline, L.L.C. (U.S.)",,,2026-03-23T00:00:21.907039Z
Enbridge,,111GF00005,111,,,,,,,GF00005,Searsmont,,,"Maritimes & Northeast Pipeline, L.L.C. (U.S.)",,,2026-03-23T00:00:21.907039Z
Enbridge,,111GF00006,111,,,,,,,GF00006,Westbrook,,,"Maritimes & Northeast Pipeline, L.L.C. (U.S.)",,,2026-03-23T00:00:21.907039Z
Enbridge,,111GF00007,111,,,,,,,GF00007,Wood-Chopping Ridge,,,"Maritimes & Northeast Pipeline, L.L.C. (U.S.)",,,2026-03-23T00:00:21.907039Z
Enbridge,SHIP SHOAL,11300NA003,113,,,,,,NA003,00NA003,ANACONDA @ SS207 (992203),,,"Nautilus Pipeline Company, L.L.C.",INT,OF,2026-03-23T00:01:52.553308Z
Enbridge,ST MARY,11300NA007,113,,,,,,NA007,00NA007,COLUMBIA GULF TRANSMISSION (992205),,,"Nautilus Pipeline Company, L.L.C.",PLT,LA,2026-03-23T00:01:52.553308Z
Enbridge,ST MARY,11300NA008,113,,,,,,NA008,00NA008,ACADIAN ONSHORE RECEIPT (992206),,,"Nautilus Pipeline Company, L.L.C.",PLT,LA,2026-03-23T00:01:52.553308Z
Enbridge,ST MARY,11300NA009,113,,,,,,NA009,00NA009,NEPTUNE PLANT PTR (992221),,,"Nautilus Pipeline Company, L.L.C.",PLT,LA,2026-03-23T00:01:52.553308Z
Enbridge,ST MARY,11300NA010,113,,,,,,NA010,00NA010,ACADIAN GAS PIPELINE (992210),,,"Nautilus Pipeline Company, L.L.C.",INT,LA,2026-03-23T00:01:52.553308Z
Enbridge,ST MARY,11300NA011,113,,,,,,NA011,00NA011,TEXAS GAS TRANSMISSION (992208),,,"Nautilus Pipeline Company, L.L.C.",INT,LA,2026-03-23T00:01:52.553308Z
Enbridge,ST MARY,11300NA012,113,,,,,,NA012,00NA012,EnLink LIG (992211),,,"Nautilus Pipeline Company, L.L.C.",INT,LA,2026-03-23T00:01:52.553308Z
Enbridge,ST MARY,11300NA013,113,,,,,,NA013,00NA013,ACADIAN GAS PIPELINE (CYPRESS),,,"Nautilus Pipeline Company, L.L.C.",INT,LA,2026-03-23T00:01:52.553308Z
Enbridge,ST MARY,11300NA014,113,,,,,,NA014,00NA014,GULF SOUTH PIPELINE (992209),,,"Nautilus Pipeline Company, L.L.C.",INT,LA,2026-03-23T00:01:52.553308Z
Enbridge,ST MARY,11300NA018,113,,,,,,NA018,00NA018,ANR (992212),,,"Nautilus Pipeline Company, L.L.C.",INT,LA,2026-03-23T00:01:52.553308Z
Enbridge,ST MARY,11300NA019,113,,,,,,NA019,00NA019,TENN 800 LEG (992213),,,"Nautilus Pipeline Company, L.L.C.",INT,LA,2026-03-23T00:01:52.553308Z
Enbridge,SHIP SHOAL,11300NA036,113,,,,,,NA036,00NA036,MANTA RAY @ SS207 A (992200),,,"Nautilus Pipeline Company, L.L.C.",INT,OF,2026-03-23T00:01:52.553308Z
Enbridge,SHIP SHOAL,11300NA037,113,,,,,,NA037,00NA037,MANTA RAY @ SS207 B (992202),,,"Nautilus Pipeline Company, L.L.C.",INT,OF,2026-03-23T00:01:52.553308Z
Enbridge,,113GF00001,113,,,,,,,GF00001,Neptune Plant,,,"Nautilus Pipeline Company, L.L.C.",,,2026-03-23T00:00:21.906626Z
Enbridge,WASHTENAW,11500N1001,115,,,,,,N1001,00N1001,NEXUS/DTE MR04,,M1,"NEXUS Gas Transmission, LLC (U.S.)",INT,MI,2026-03-23T00:01:52.553308Z
Enbridge,ERIE,11500N1002,115,,,,,,N1002,00N1002,Nexus/DEO,,M1,"NEXUS Gas Transmission, LLC (U.S.)",INT,OH,2026-03-23T00:01:52.553308Z
Enbridge,SANDUSKY,11500N1003,115,,,,,,N1003,00N1003,NEXUS/CPG,,M1,"NEXUS Gas Transmission, LLC (U.S.)",INT,OH,2026-03-23T00:01:52.553308Z
Enbridge,HURON,11500N1004,115,,,,,,N1004,00N1004,Nexus/Aspire Energy - Wakeman,,M1,"NEXUS Gas Transmission, LLC (U.S.)",INT,OH,2026-03-23T00:01:52.553308Z
Enbridge,MEDINA,11500N1005,115,,,,,,N1005,00N1005,Nexus/Aspire Energy- Chippewa Medina,,M1,"NEXUS Gas Transmission, LLC (U.S.)",INT,OH,2026-03-23T00:01:52.553308Z
Enbridge,MEDINA,11500N1006,115,,,,,,N1006,00N1006,Nexus/Aspire Energy - Litchfield,,M1,"NEXUS Gas Transmission, LLC (U.S.)",INT,OH,2026-03-23T00:01:52.553308Z
Enbridge,LORAIN,11500N1007,115,,,,,,N1007,00N1007,"Nexus/TC Energy Quarry Road Lorain Co, OH",,M1,"NEXUS Gas Transmission, LLC (U.S.)",INT,OH,2026-03-23T00:01:52.553308Z
Enbridge,LORAIN,11500N1009,115,,,,,,N1009,00N1009,Nexus/North Coast Transmision Del,,M1,"NEXUS Gas Transmission, LLC (U.S.)",OTH,OH,2026-03-23T00:01:52.553308Z
Enbridge,COLUMBIANA,11500N2001,115,,,,,,N2001,00N2001,NEXUS/TGP,,M1,"NEXUS Gas Transmission, LLC (U.S.)",INT,OH,2026-03-23T00:01:52.553308Z
Enbridge,COLUMBIANA,11500N2002,115,,,,,,N2002,00N2002,NEXUS/KENSINGTON,,M1,"NEXUS Gas Transmission, LLC (U.S.)",INT,OH,2026-03-23T00:01:52.553308Z
Enbridge,,11500N2003,115,,,,,,N2003,00N2003,NEXUS/TEXAS EASTERN,,,"NEXUS Gas Transmission, LLC (U.S.)",,,2026-03-23T00:01:52.553308Z
Enbridge,LORAIN,11500N2004,115,,,,,,N2004,00N2004,EDL Energy Landfill,,M1,"NEXUS Gas Transmission, LLC (U.S.)",OTH,OH,2026-03-23T00:01:52.553308Z
Enbridge,ST CLAIR,11500N4002,115,,,,,,N4002,00N4002,(DTE) GREAT LAKES - BELLE RIVER RECEIPT,,M2,"NEXUS Gas Transmission, LLC (U.S.)",STA,MI,2026-03-23T00:01:52.553308Z
Enbridge,WAYNE,11500N4023,115,,,,,,N4023,00N4023,(DTE) CONSUMERS NORTHVILLE -  DELIVERY,,M1,"NEXUS Gas Transmission, LLC (U.S.)",STA,MI,2026-03-23T00:01:52.553308Z
Enbridge,WASHTENAW,11500N4028,115,,,,,,N4028,00N4028,(DTE) PEPL - MCON  RECEIPT,,M1,"NEXUS Gas Transmission, LLC (U.S.)",STA,MI,2026-03-23T00:01:52.553308Z
Enbridge,ST CLAIR,11500N4035,115,,,,,,N4035,00N4035,(DTE) UNION ST. CLAIR -  DELIVERY,,M2,"NEXUS Gas Transmission, LLC (U.S.)",STA,MI,2026-03-23T00:01:52.553308Z
Enbridge,WASHTENAW,11500N4038,115,,,,,,N4038,00N4038,(DTE) ANR-WILLOW RUN -  RECEIPT,,M1,"NEXUS Gas Transmission, LLC (U.S.)",STA,MI,2026-03-23T00:01:52.553308Z
Enbridge,ST CLAIR,11500N4136,115,,,,,,N4136,00N4136,(DTE) VECTOR - BELLE RIVER -  RECEIPT,,M2,"NEXUS Gas Transmission, LLC (U.S.)",STA,MI,2026-03-23T00:01:52.553308Z
Enbridge,OAKLAND,11500N4137,115,,,,,,N4137,00N4137,(DTE) VECTOR MILFORD JUNCTION RECEIPT,,M1,"NEXUS Gas Transmission, LLC (U.S.)",STA,MI,2026-03-23T00:01:52.553308Z
Enbridge,MACOMB,11500N4140,115,,,,,,N4140,00N4140,(DTE) DTE GAS STORAGE - W10 -  DELIVERY,,M2,"NEXUS Gas Transmission, LLC (U.S.)",STA,MI,2026-03-23T00:01:52.553308Z
Enbridge,,11500N4196,115,,,,,,N4196,00N4196,(DTE) WILLOW - MCGC TRADING POINT,,,"NEXUS Gas Transmission, LLC (U.S.)",,,2026-03-23T00:01:52.553308Z
Enbridge,JEFFERSON,11500N4201,115,,,,,,N4201,00N4201,"ACCESS MIDSTREAM CLARKS MILL ROAD-JEFFERSON CO., OH",,SZ,"NEXUS Gas Transmission, LLC (U.S.)",STA,OH,2026-03-23T00:01:52.553308Z
Enbridge,JEFFERSON,11500N4202,115,,,,,,N4202,00N4202,ACCESS MID HWY 219,,SZ,"NEXUS Gas Transmission, LLC (U.S.)",STA,OH,2026-03-23T00:01:52.553308Z
Enbridge,MACOMB,11500N4206,115,,,,,,N4206,00N4206,(DTE) BLUEWATER -  RECEIPT,,M2,"NEXUS Gas Transmission, LLC (U.S.)",STA,MI,2026-03-23T00:01:52.553308Z
Enbridge,WASHTENAW,11500N4219,115,,,,,,N4219,00N4219,(DTE) NEXUS - YPSILANTI  RECEIPT,,M1,"NEXUS Gas Transmission, LLC (U.S.)",STA,MI,2026-03-23T00:01:52.553308Z
Enbridge,WASHTENAW,11500N4221,115,,,,,,N4221,00N4221,(DTE) NEXUS - YPSILANTI POOL RECEIPT,,M1,"NEXUS Gas Transmission, LLC (U.S.)",STA,MI,2026-03-23T00:01:52.553308Z
Enbridge,MONROE,11500N4232,115,,,,,,N4232,00N4232,(DTE) PEPL - SCOFIELD -  DELIVERY,,M1,"NEXUS Gas Transmission, LLC (U.S.)",STA,MI,2026-03-23T00:01:52.553308Z
Enbridge,OAKLAND,11500N4237,115,,,,,,N4237,00N4237,(DTE) VECTOR MILFORD JUNCTION DELIVERY,,M1,"NEXUS Gas Transmission, LLC (U.S.)",STA,MI,2026-03-23T00:01:52.553308Z
Enbridge,ST CLAIR,11500N4301,115,,,,,,N4301,00N4301,(DTE) GREAT LAKES - BELLE RIVER POOL RECEIPT,,M2,"NEXUS Gas Transmission, LLC (U.S.)",STA,MI,2026-03-23T00:01:52.553308Z
Enbridge,WASHTENAW,11500N4303,115,,,,,,N4303,00N4303,(DTE) PEPL - MCON POOL RECEIPT,,M1,"NEXUS Gas Transmission, LLC (U.S.)",STA,MI,2026-03-23T00:01:52.553308Z
Enbridge,WASHTENAW,11500N4307,115,,,,,,N4307,00N4307,(DTE) ANR - WILLOW RUN - POOL RECEIPT,,M1,"NEXUS Gas Transmission, LLC (U.S.)",STA,MI,2026-03-23T00:01:52.553308Z
Enbridge,ST CLAIR,11500N4308,115,,,,,,N4308,00N4308,(DTE) VECTOR - BELLE RIVER - POOL RECEIPT,,M2,"NEXUS Gas Transmission, LLC (U.S.)",STA,MI,2026-03-23T00:01:52.553308Z
Enbridge,OAKLAND,11500N4309,115,,,,,,N4309,00N4309,(DTE) VECTOR MILFORD JUNCTION POOL RECEIPT,,M1,"NEXUS Gas Transmission, LLC (U.S.)",STA,MI,2026-03-23T00:01:52.553308Z
Enbridge,MACOMB,11500N4310,115,,,,,,N4310,00N4310,(DTE) DTE GA STORAGE - W10 -  RECEIPT,,M2,"NEXUS Gas Transmission, LLC (U.S.)",STA,MI,2026-03-23T00:01:52.553308Z
Enbridge,MACOMB,11500N4311,115,,,,,,N4311,00N4311,(DTE) BLUEWATER - POOL RECEIPT,,M2,"NEXUS Gas Transmission, LLC (U.S.)",STA,MI,2026-03-23T00:01:52.553308Z
Enbridge,MACOMB,11500N4406,115,,,,,,N4406,00N4406,(DTE) BLUEWATER -  DELIVERY,,M2,"NEXUS Gas Transmission, LLC (U.S.)",STA,MI,2026-03-23T00:01:52.553308Z
Enbridge,ST CLAIR,11500N4422,115,,,,,,N4422,00N4422,(DTE) GREAT LAKES - BELLE RIVER DELIVERY,,M2,"NEXUS Gas Transmission, LLC (U.S.)",STA,MI,2026-03-23T00:01:52.553308Z
Enbridge,WAYNE,11500N4423,115,,,,,,N4423,00N4423,(DTE) CONSUMERS NORTHVILLE -  RECEIPT,,M1,"NEXUS Gas Transmission, LLC (U.S.)",STA,MI,2026-03-23T00:01:52.553308Z
Enbridge,ST CLAIR,11500N4435,115,,,,,,N4435,00N4435,(DTE) UNION ST. CLAIR -  RECEIPT,,M2,"NEXUS Gas Transmission, LLC (U.S.)",STA,MI,2026-03-23T00:01:52.553308Z
Enbridge,ST CLAIR,11500N4436,115,,,,,,N4436,00N4436,(DTE) VECTOR - BELLE RIVER -  DELIVERY,,M2,"NEXUS Gas Transmission, LLC (U.S.)",STA,MI,2026-03-23T00:01:52.553308Z
Enbridge,WASHTENAW,11500N4438,115,,,,,,N4438,00N4438,(DTE) ANR - WILLOW RUN -  DELIVERY,,M1,"NEXUS Gas Transmission, LLC (U.S.)",STA,MI,2026-03-23T00:01:52.553308Z
Enbridge,MACOMB,11500N4440,115,,,,,,N4440,00N4440,(DTE) DTE GAS SRORAGE - W10 - POOL RECEIPT,,M2,"NEXUS Gas Transmission, LLC (U.S.)",STA,MI,2026-03-23T00:01:52.553308Z
Enbridge,WAYNE,11500N4458,115,,,,,,N4458,00N4458,(DTE) CONSUMERS NORTHVILLE - POOL RECEIPT,,M1,"NEXUS Gas Transmission, LLC (U.S.)",STA,MI,2026-03-23T00:01:52.553308Z
Enbridge,ST CLAIR,11500N4459,115,,,,,,N4459,00N4459,(DTE) UNION ST. CLAIR - POOL RECEIPT,,M2,"NEXUS Gas Transmission, LLC (U.S.)",STA,MI,2026-03-23T00:01:52.553308Z
Enbridge,MARSHALL,11500N4656,115,,,,,,N4656,00N4656,"WILLIAMS OHIO VALLEY MIDSTREAM LLC.-GOSNEY HILL ROAD, MARSH",,SZ,"NEXUS Gas Transmission, LLC (U.S.)",STA,WV,2026-03-23T00:01:52.553308Z
Enbridge,GREENE,11500N4706,115,,,,,,N4706,00N4706,"EQT- BRADEN RUN, GREENE CO., PA.",,SZ,"NEXUS Gas Transmission, LLC (U.S.)",STA,PA,2026-03-23T00:01:52.553308Z
Enbridge,GREENE,11500N4714,115,,,,,,N4714,00N4714,M-3 MIDSTREAM/HIGH NOON,,SZ,"NEXUS Gas Transmission, LLC (U.S.)",STA,PA,2026-03-23T00:01:52.553308Z
